city,month,day,temp,max_temp,min_temp,humid,precp
雲林縣,2019-01,22,14.5,17.1,11.4,81,0.0
雲林縣,2019-01,23,15.3,22.0,10.3,79,0.0
雲林縣,2019-01,24,16.7,23.6,11.8,80,0.0
雲林縣,2019-01,25,17.1,23.7,12.1,82,0.0
雲林縣,2019-01,26,15.6,20.8,11.9,71,0.0
雲林縣,2019-01,27,15.9,21.3,13.5,67,0.0
雲林縣,2019-01,28,16.9,24.0,11.7,78,0.0
雲林縣,2019-01,29,17.4,24.2,12.5,81,0.0
雲林縣,2019-01,30,19.2,25.9,14.0,74,0.0
雲林縣,2019-01,31,21.9,29.2,16.4,61,0.0
彰化縣,2019-01,01,18.2,23.9,14.0,84,0.0
彰化縣,2019-01,02,18.9,22.0,16.4,87,0.0
彰化縣,2019-01,03,19.5,23.0,17.5,94,0.5
彰化縣,2019-01,04,20.6,28.0,17.8,90,0.0
彰化縣,2019-01,05,22.0,28.1,17.7,86,0.0
彰化縣,2019-01,06,20.3,24.5,17.9,86,0.0
彰化縣,2019-01,07,20.8,26.9,17.0,86,0.0
彰化縣,2019-01,08,21.2,25.6,18.5,87,0.0
彰化縣,2019-01,09,20.4,25.8,17.9,85,0.0
彰化縣,2019-01,10,20.7,25.8,18.2,90,0.0
彰化縣,2019-01,11,21.7,27.7,18.9,87,0.0
彰化縣,2019-01,12,21.6,27.2,18.0,86,0.0
彰化縣,2019-01,13,20.4,25.6,17.8,81,0.0
彰化縣,2019-01,14,20.1,25.0,17.2,80,0.0
彰化縣,2019-01,15,20.2,25.5,17.8,87,0.0
彰化縣,2019-01,16,17.4,19.3,16.2,96,6.5
彰化縣,2019-01,17,16.3,20.1,14.5,88,2.0
彰化縣,2019-01,18,18.0,25.1,13.9,81,0.0
彰化縣,2019-01,19,18.9,23.3,15.0,84,0.0
彰化縣,2019-01,20,19.5,23.8,17.4,85,0.0
彰化縣,2019-01,21,16.5,21.0,14.5,83,0.0
彰化縣,2019-01,22,14.9,18.0,10.6,79,0.0
彰化縣,2019-01,23,15.5,22.9,9.8,77,0.0
彰化縣,2019-01,24,16.7,24.3,11.1,80,0.0
彰化縣,2019-01,25,17.0,24.7,11.4,82,0.0
彰化縣,2019-01,26,16.6,22.6,14.0,64,0.0
彰化縣,2019-01,27,16.4,22.3,12.6,65,0.0
彰化縣,2019-01,28,16.6,24.2,10.8,80,0.0
彰化縣,2019-01,29,17.1,24.9,11.0,83,0.0
彰化縣,2019-01,30,19.2,26.1,13.6,78,0.0
彰化縣,2019-01,31,22.0,30.4,16.2,64,0.0
金門縣,2019-01,01,15.3,19.4,13.5,65,0.0
金門縣,2019-01,02,14.7,17.1,12.7,70,T
金門縣,2019-01,03,15.0,18.0,12.9,82,4.0
金門縣,2019-01,04,17.2,20.7,15.8,78,0.0
金門縣,2019-01,05,17.0,20.8,15.4,84,0.0
金門縣,2019-01,06,15.8,20.3,13.7,77,0.4
金門縣,2019-01,07,16.8,21.3,14.8,73,0.0
金門縣,2019-01,08,16.6,19.2,15.2,75,0.0
金門縣,2019-01,09,15.9,19.8,13.4,70,0.0
金門縣,2019-01,10,17.1,22.4,14.6,78,0.0
金門縣,2019-01,11,16.8,20.7,15.0,87,0.0
金門縣,2019-01,12,16.5,20.1,15.1,86,0.0
金門縣,2019-01,13,16.1,20.0,13.8,72,0.0
金門縣,2019-01,14,16.9,22.6,13.1,69,0.0
金門縣,2019-01,15,17.1,21.9,14.6,78,T
金門縣,2019-01,16,13.9,15.5,12.6,69,0.0
金門縣,2019-01,17,13.9,20.1,11.5,68,0.0
金門縣,2019-01,18,14.7,20.6,10.6,59,0.0
金門縣,2019-01,19,16.2,22.9,13.0,70,0.0
金門縣,2019-01,20,16.4,23.4,13.3,73,0.0
金門縣,2019-01,21,13.9,18.9,11.6,62,0.0
金門縣,2019-01,22,12.9,18.7,9.8,65,0.0
金門縣,2019-01,23,13.6,19.9,9.1,58,0.0
金門縣,2019-01,24,14.4,20.6,10.5,55,0.0
金門縣,2019-01,25,15.3,22.1,11.5,65,0.0
金門縣,2019-01,26,13.5,18.0,10.0,57,0.0
金門縣,2019-01,27,12.4,18.0,9.9,61,0.0
金門縣,2019-01,28,13.8,20.4,9.8,72,0.0
金門縣,2019-01,29,16.3,23.4,11.7,69,0.0
金門縣,2019-01,30,16.8,21.5,13.6,77,0.0
金門縣,2019-01,31,18.2,23.8,14.2,74,0.0
連江縣,2019-01,01,10.1,10.9,9.4,79,0.0
連江縣,2019-01,02,9.5,10.2,8.8,83,T
連江縣,2019-01,03,11.1,12.0,10.1,88,0.0
連江縣,2019-01,04,13.7,16.8,11.9,90,T
連江縣,2019-01,05,12.5,13.4,11.2,97,3.7
連江縣,2019-01,06,12.3,15.1,11.2,86,0.4
連江縣,2019-01,07,12.0,12.8,10.9,88,0.0
連江縣,2019-01,08,11.4,12.9,9.4,90,0.6
連江縣,2019-01,09,10.0,11.3,8.9,87,0.0
連江縣,2019-01,10,12.6,14.5,11.2,91,0.2
連江縣,2019-01,11,12.8,14.1,11.9,97,0.2
連江縣,2019-01,12,12.5,13.5,11.5,92,0.0
連江縣,2019-01,13,10.8,12.1,10.0,83,0.0
連江縣,2019-01,14,11.6,13.2,9.9,82,0.0
連江縣,2019-01,15,12.2,15.5,10.4,87,0.2
連江縣,2019-01,16,9.1,10.5,8.1,81,0.3
連江縣,2019-01,17,9.8,12.4,8.5,76,0.0
連江縣,2019-01,18,11.1,14.4,8.4,74,0.0
連江縣,2019-01,19,13.8,19.0,10.6,75,0.0
連江縣,2019-01,20,11.9,15.4,10.0,80,0.0
連江縣,2019-01,21,9.4,10.5,7.8,66,0.0
連江縣,2019-01,22,10.3,14.4,8.7,66,0.0
連江縣,2019-01,23,10.7,14.8,8.0,70,0.0
連江縣,2019-01,24,11.0,15.2,8.4,73,0.0
連江縣,2019-01,25,12.1,16.6,9.8,70,0.0
連江縣,2019-01,26,10.0,12.3,8.0,71,0.0
連江縣,2019-01,27,9.3,13.2,6.6,73,0.0
連江縣,2019-01,28,11.3,16.0,8.6,79,0.0
連江縣,2019-01,29,12.2,15.7,10.4,79,0.0
連江縣,2019-01,30,15.5,20.9,12.0,79,0.0
連江縣,2019-01,31,15.3,24.2,10.5,78,0.0
桃園市,2019-01,01,15.3,16.6,14.7,86,0.0
桃園市,2019-01,02,16.0,17.2,14.7,88,2.0
桃園市,2019-01,03,17.4,19.1,15.5,89,6.0
桃園市,2019-01,04,19.1,24.0,16.7,89,0.0
桃園市,2019-01,05,17.6,19.8,16.7,94,7.5
桃園市,2019-01,06,16.3,17.9,14.4,90,7.0
桃園市,2019-01,07,19.6,23.3,16.7,82,0.0
桃園市,2019-01,08,18.1,19.8,17.1,89,0.5
桃園市,2019-01,09,17.9,19.8,15.8,81,0.0
桃園市,2019-01,10,19.7,22.7,18.8,88,0.0
桃園市,2019-01,11,18.9,21.9,17.4,96,0.0
桃園市,2019-01,12,17.4,19.1,16.6,91,0.0
桃園市,2019-01,13,16.9,18.6,16.3,85,0.0
桃園市,2019-01,14,18.3,21.0,16.1,74,0.0
桃園市,2019-01,15,18.3,20.6,15.8,87,1.5
桃園市,2019-01,16,15.0,16.1,13.7,91,15.5
桃園市,2019-01,17,13.5,14.1,12.7,85,8.5
桃園市,2019-01,18,16.5,20.1,13.3,58,0.0
桃園市,2019-01,19,17.3,21.1,14.1,76,0.0
桃園市,2019-01,20,16.4,19.8,12.8,86,1.5
桃園市,2019-01,21,13.4,15.3,12.1,86,2.5
桃園市,2019-01,22,12.6,13.3,11.7,73,0.0
桃園市,2019-01,23,14.6,17.5,11.6,63,0.0
桃園市,2019-01,24,16.1,19.2,14.1,67,0.0
桃園市,2019-01,25,16.9,20.9,14.9,76,0.0
桃園市,2019-01,26,13.4,15.6,12.2,64,0.0
桃園市,2019-01,27,14.0,16.0,12.7,65,0.0
桃園市,2019-01,28,16.0,20.1,12.4,71,0.0
桃園市,2019-01,29,18.3,21.9,15.5,68,0.0
桃園市,2019-01,30,19.3,23.3,16.7,65,0.0
桃園市,2019-01,31,18.7,24.4,13.2,65,0.0
新竹市,2019-01,01,16.9,18.9,15.6,76,0.0
新竹市,2019-01,02,17.5,19.2,15.9,79,0.0
新竹市,2019-01,03,18.4,20.4,16.4,83,2.5
新竹市,2019-01,04,17.9,22.0,16.1,91,0.5
新竹市,2019-01,05,18.3,21.2,17.1,91,8.5
新竹市,2019-01,06,16.9,18.5,15.0,87,5.0
新竹市,2019-01,07,19.8,24.7,16.7,82,0.0
新竹市,2019-01,08,18.6,19.6,17.6,86,0.0
新竹市,2019-01,09,19.4,22.9,16.9,73,0.0
新竹市,2019-01,10,19.0,21.7,17.3,90,0.0
新竹市,2019-01,11,19.5,22.7,18.1,93,0.0
新竹市,2019-01,12,18.1,20.9,17.1,88,0.0
新竹市,2019-01,13,17.4,18.5,16.9,82,0.0
新竹市,2019-01,14,19.4,23.6,17.0,69,0.0
新竹市,2019-01,15,18.5,21.8,16.9,85,0.0
新竹市,2019-01,16,15.4,16.9,14.4,89,9.0
新竹市,2019-01,17,13.9,15.1,12.9,83,5.0
新竹市,2019-01,18,17.3,23.2,13.9,60,0.0
新竹市,2019-01,19,17.3,20.9,14.0,80,0.0
新竹市,2019-01,20,17.0,20.1,13.8,84,0.0
新竹市,2019-01,21,14.2,16.1,12.9,81,0.0
新竹市,2019-01,22,13.3,14.0,12.4,69,0.0
新竹市,2019-01,23,15.2,19.4,12.0,61,0.0
新竹市,2019-01,24,16.8,20.7,14.1,65,0.0
新竹市,2019-01,25,16.3,21.0,12.6,77,0.0
新竹市,2019-01,26,14.1,15.9,12.9,62,0.0
新竹市,2019-01,27,14.6,17.2,13.1,62,0.0
新竹市,2019-01,28,15.9,20.7,11.2,72,0.0
新竹市,2019-01,29,18.1,23.4,13.0,72,0.0
新竹市,2019-01,30,17.4,20.2,15.1,81,0.0
新竹市,2019-01,31,18.5,24.3,14.2,69,0.0
苗栗縣,2019-01,01,17.9,20.4,15.7,73,0.0
苗栗縣,2019-01,02,18.0,20.5,16.7,79,0.0
苗栗縣,2019-01,03,18.5,20.8,16.7,87,3.5
苗栗縣,2019-01,04,18.6,24.0,16.9,93,0.0
苗栗縣,2019-01,05,18.9,22.7,17.4,94,5.5
苗栗縣,2019-01,06,17.6,19.6,15.6,88,8.0
苗栗縣,2019-01,07,19.4,23.6,16.5,86,0.0
苗栗縣,2019-01,08,19.2,21.5,18.1,88,0.0
苗栗縣,2019-01,09,19.5,24.0,17.2,77,0.0
苗栗縣,2019-01,10,19.1,21.3,17.9,92,0.0
苗栗縣,2019-01,11,19.3,22.3,18.3,97,0.0
苗栗縣,2019-01,12,19.3,23.5,17.7,88,0.0
苗栗縣,2019-01,13,18.2,20.3,17.1,81,0.0
苗栗縣,2019-01,14,19.6,24.4,17.2,73,0.0
苗栗縣,2019-01,15,18.7,21.3,17.6,88,0.0
苗栗縣,2019-01,16,16.0,18.0,14.9,90,11.5
苗栗縣,2019-01,17,14.6,16.1,13.3,84,4.5
苗栗縣,2019-01,18,17.0,23.3,11.6,70,0.0
苗栗縣,2019-01,19,17.4,20.7,15.0,83,0.0
苗栗縣,2019-01,20,17.4,21.3,15.0,85,0.0
苗栗縣,2019-01,21,14.6,16.6,13.4,83,0.0
苗栗縣,2019-01,22,13.6,14.5,12.1,72,0.0
苗栗縣,2019-01,23,14.7,20.4,9.1,68,0.0
苗栗縣,2019-01,24,15.7,21.6,11.0,76,0.0
苗栗縣,2019-01,25,15.9,20.1,12.0,81,0.0
苗栗縣,2019-01,26,15.0,17.9,13.4,61,0.0
苗栗縣,2019-01,27,15.3,19.7,12.4,61,0.0
苗栗縣,2019-01,28,15.2,20.3,10.5,79,0.0
苗栗縣,2019-01,29,16.7,22.0,12.0,80,0.0
苗栗縣,2019-01,30,17.5,20.9,15.0,82,0.0
苗栗縣,2019-01,31,19.6,27.3,14.2,67,0.0
嘉義縣,2019-01,01,17.9,23.5,14.5,82,0.0
嘉義縣,2019-01,02,18.5,21.2,16.3,84,0.0
嘉義縣,2019-01,03,19.4,24.0,17.4,89,0.0
嘉義縣,2019-01,04,20.4,26.4,17.3,88,0.0
嘉義縣,2019-01,05,21.6,28.1,17.9,85,0.0
嘉義縣,2019-01,06,20.1,24.2,17.8,84,0.0
嘉義縣,2019-01,07,20.3,26.2,16.6,84,0.0
嘉義縣,2019-01,08,20.9,25.5,19.0,85,0.0
嘉義縣,2019-01,09,20.2,25.6,17.4,83,0.0
嘉義縣,2019-01,10,20.4,24.9,18.5,88,0.0
嘉義縣,2019-01,11,21.0,27.5,18.9,89,0.0
嘉義縣,2019-01,12,20.9,26.8,17.7,87,0.0
嘉義縣,2019-01,13,19.8,24.7,17.5,82,0.0
嘉義縣,2019-01,14,19.7,25.2,17.0,79,0.0
嘉義縣,2019-01,15,19.6,24.4,17.4,87,0.0
嘉義縣,2019-01,16,17.0,18.6,15.9,95,2.5
嘉義縣,2019-01,17,15.9,19.4,14.3,87,0.5
嘉義縣,2019-01,18,17.4,23.5,13.6,80,0.0
嘉義縣,2019-01,19,18.4,22.1,15.1,83,0.0
嘉義縣,2019-01,20,19.1,23.3,16.9,85,0.0
嘉義縣,2019-01,21,15.8,19.7,13.8,85,2.5
嘉義縣,2019-01,22,14.8,17.4,12.1,76,0.0
嘉義縣,2019-01,23,15.4,21.7,10.8,74,0.0
嘉義縣,2019-01,24,16.8,23.2,12.1,77,0.0
嘉義縣,2019-01,25,17.0,23.7,12.7,82,0.0
嘉義縣,2019-01,26,15.6,20.5,12.9,72,0.0
嘉義縣,2019-01,27,16.0,20.6,13.7,66,0.0
嘉義縣,2019-01,28,16.8,23.3,12.1,78,0.0
嘉義縣,2019-01,29,17.4,23.9,13.2,82,0.0
嘉義縣,2019-01,30,19.1,26.4,14.4,77,0.0
嘉義縣,2019-01,31,21.8,29.1,16.0,64,0.0
新北市,2019-02,01,14.9,16.4,13.8,73,0.0
新北市,2019-02,02,18.8,26.9,13.6,72,0.0
新北市,2019-02,03,20.7,28.6,15.0,74,0.0
新北市,2019-02,04,17.9,20.6,16.8,79,1.6
新北市,2019-02,05,18.1,21.4,16.5,79,0.5
新北市,2019-02,06,20.3,26.7,16.2,77,0.0
新北市,2019-02,07,21.7,30.7,17.3,71,0.0
新北市,2019-02,08,16.8,17.6,15.8,77,T
新北市,2019-02,09,16.3,17.5,15.0,80,T
新北市,2019-02,10,17.0,18.9,15.0,78,0.0
新北市,2019-02,11,16.6,17.9,15.6,77,0.0
新北市,2019-02,12,20.6,25.7,16.7,78,0.0
新北市,2019-02,13,18.7,20.1,17.6,80,T
新北市,2019-02,14,18.9,21.0,18.1,80,0.0
新北市,2019-02,15,21.2,27.8,18.4,76,0.0
新北市,2019-02,16,18.0,19.5,16.2,78,0.0
新北市,2019-02,17,17.0,19.4,15.1,77,0.0
新北市,2019-02,18,20.3,24.6,17.7,80,0.3
新北市,2019-02,19,20.6,25.5,15.9,77,1.0
新北市,2019-02,20,22.5,28.5,18.9,78,0.0
新北市,2019-02,21,21.6,25.5,19.3,77,T
新北市,2019-02,22,17.4,20.1,15.4,82,4.5
新北市,2019-02,23,14.4,15.5,13.7,77,3.0
新北市,2019-02,24,15.4,16.0,14.4,85,57.5
新北市,2019-02,25,17.3,20.1,15.6,85,0.5
新北市,2019-02,26,17.9,20.0,16.7,80,0.0
新北市,2019-02,27,20.0,24.2,17.1,83,0.2
新北市,2019-02,28,18.7,20.7,17.4,84,0.0
臺北市,2019-02,01,15.0,16.7,13.9,73,T
臺北市,2019-02,02,20.1,27.1,16.5,68,0.0
臺北市,2019-02,03,21.8,29.0,16.5,70,0.0
臺北市,2019-02,04,18.2,21.6,16.9,79,T
臺北市,2019-02,05,18.5,22.3,16.8,79,0.1
臺北市,2019-02,06,20.8,26.6,16.9,75,0.0
臺北市,2019-02,07,22.1,31.3,17.2,69,0.0
臺北市,2019-02,08,16.9,17.9,16.3,76,0.0
臺北市,2019-02,09,16.4,17.4,15.0,82,0.3
臺北市,2019-02,10,16.8,19.4,15.0,82,0.0
臺北市,2019-02,11,16.7,18.7,15.6,79,0.0
臺北市,2019-02,12,20.7,26.1,16.7,78,0.0
臺北市,2019-02,13,18.9,20.8,17.9,81,T
臺北市,2019-02,14,19.1,20.9,18.2,81,0.0
臺北市,2019-02,15,21.3,28.3,18.6,77,0.0
臺北市,2019-02,16,18.0,19.8,16.2,80,0.0
臺北市,2019-02,17,16.8,18.9,15.0,80,0.0
臺北市,2019-02,18,20.3,23.9,17.3,84,1.3
臺北市,2019-02,19,20.7,26.8,16.4,79,1.1
臺北市,2019-02,20,23.0,29.5,19.5,77,0.0
臺北市,2019-02,21,21.4,25.7,19.6,79,0.3
臺北市,2019-02,22,17.8,19.7,15.4,85,4.0
臺北市,2019-02,23,14.5,15.5,13.7,79,3.0
臺北市,2019-02,24,15.4,15.9,14.5,92,53.4
臺北市,2019-02,25,17.3,19.9,15.8,85,0.6
臺北市,2019-02,26,18.1,20.5,16.8,75,0.0
臺北市,2019-02,27,20.8,25.5,17.3,75,T
臺北市,2019-02,28,18.8,20.9,17.5,79,0.0
基隆市,2019-02,01,14.8,16.0,13.8,77,0.4
基隆市,2019-02,02,19.6,24.9,15.5,74,0.0
基隆市,2019-02,03,19.5,24.1,15.9,80,0.0
基隆市,2019-02,04,16.5,20.3,15.6,94,41.5
基隆市,2019-02,05,16.6,17.7,15.8,91,12.5
基隆市,2019-02,06,19.0,23.4,16.0,84,0.0
基隆市,2019-02,07,19.6,30.0,15.8,83,0.5
基隆市,2019-02,08,15.2,16.2,14.5,92,8.5
基隆市,2019-02,09,15.1,16.0,13.9,94,23.5
基隆市,2019-02,10,15.3,16.3,14.3,96,18.0
基隆市,2019-02,11,14.8,16.4,13.9,96,19.5
基隆市,2019-02,12,18.1,21.2,16.4,95,7.0
基隆市,2019-02,13,17.2,18.0,16.1,93,1.0
基隆市,2019-02,14,17.5,18.1,16.9,95,3.0
基隆市,2019-02,15,18.7,21.0,17.5,93,1.0
基隆市,2019-02,16,16.2,17.6,15.0,94,14.5
基隆市,2019-02,17,15.5,17.1,13.9,94,30.0
基隆市,2019-02,18,19.3,21.8,17.1,94,23.0
基隆市,2019-02,19,19.5,21.9,17.0,87,0.0
基隆市,2019-02,20,20.6,23.1,18.9,92,0.5
基隆市,2019-02,21,19.2,20.6,18.2,94,6.0
基隆市,2019-02,22,16.7,18.6,15.3,90,10.5
基隆市,2019-02,23,14.3,15.5,13.3,82,5.5
基隆市,2019-02,24,15.5,16.6,14.8,91,59.5
基隆市,2019-02,25,17.1,17.9,15.9,85,4.5
基隆市,2019-02,26,17.8,18.9,17.1,78,0.0
基隆市,2019-02,27,18.8,21.4,16.7,88,T
基隆市,2019-02,28,17.8,19.6,16.1,88,2.0
花蓮縣,2019-02,01,17.1,18.7,16.0,77,0.0
花蓮縣,2019-02,02,19.3,23.0,16.0,79,0.0
花蓮縣,2019-02,03,22.2,26.3,18.1,79,18.0
花蓮縣,2019-02,04,20.9,22.3,19.8,80,8.5
花蓮縣,2019-02,05,21.2,25.9,18.7,80,0.5
花蓮縣,2019-02,06,22.5,26.2,19.0,77,0.0
花蓮縣,2019-02,07,22.7,26.9,18.6,72,0.0
花蓮縣,2019-02,08,20.4,21.7,18.9,75,0.0
花蓮縣,2019-02,09,20.4,23.3,18.2,76,T
花蓮縣,2019-02,10,20.7,23.7,18.7,76,T
花蓮縣,2019-02,11,20.1,23.0,18.1,79,0.5
花蓮縣,2019-02,12,21.8,26.4,18.4,79,0.0
花蓮縣,2019-02,13,20.6,23.9,18.8,81,1.5
花蓮縣,2019-02,14,21.5,25.9,19.0,79,T
花蓮縣,2019-02,15,22.6,26.8,19.5,82,1.5
花蓮縣,2019-02,16,21.0,24.1,18.9,82,0.5
花蓮縣,2019-02,17,19.6,20.9,18.4,84,1.5
花蓮縣,2019-02,18,21.8,25.7,19.0,80,1.5
花蓮縣,2019-02,19,23.5,27.2,20.0,77,0.0
花蓮縣,2019-02,20,24.2,27.9,21.0,76,2.0
花蓮縣,2019-02,21,23.1,26.3,21.6,83,0.5
花蓮縣,2019-02,22,21.3,25.6,17.7,85,1.5
花蓮縣,2019-02,23,17.2,18.1,16.2,82,0.5
花蓮縣,2019-02,24,18.2,19.7,16.4,92,7.5
花蓮縣,2019-02,25,19.4,21.2,18.5,90,3.5
花蓮縣,2019-02,26,20.4,23.9,19.0,80,0.0
花蓮縣,2019-02,27,22.8,27.2,18.2,76,0.0
花蓮縣,2019-02,28,20.8,22.7,18.9,84,3.0
宜蘭縣,2019-02,01,15.2,15.9,14.7,82,0.2
宜蘭縣,2019-02,02,18.9,24.7,14.0,81,0.0
宜蘭縣,2019-02,03,21.4,26.9,16.0,80,0.0
宜蘭縣,2019-02,04,19.1,21.4,17.9,88,1.6
宜蘭縣,2019-02,05,20.6,24.8,18.1,82,0.0
宜蘭縣,2019-02,06,20.3,24.5,17.0,84,0.0
宜蘭縣,2019-02,07,22.1,28.2,17.2,79,6.0
宜蘭縣,2019-02,08,18.3,19.9,17.1,84,T
宜蘭縣,2019-02,09,18.0,21.7,15.1,84,T
宜蘭縣,2019-02,10,18.8,22.2,16.3,84,0.0
宜蘭縣,2019-02,11,18.1,19.3,16.4,86,0.4
宜蘭縣,2019-02,12,20.6,25.4,16.4,88,3.0
宜蘭縣,2019-02,13,19.5,23.3,18.0,86,T
宜蘭縣,2019-02,14,20.8,25.9,17.6,83,0.0
宜蘭縣,2019-02,15,21.9,26.3,19.4,82,0.0
宜蘭縣,2019-02,16,18.9,20.9,17.3,87,T
宜蘭縣,2019-02,17,17.5,19.3,16.5,87,4.8
宜蘭縣,2019-02,18,20.7,24.8,17.0,89,7.3
宜蘭縣,2019-02,19,22.0,26.6,19.5,82,0.0
宜蘭縣,2019-02,20,23.1,28.1,19.0,84,3.1
宜蘭縣,2019-02,21,21.7,24.9,19.6,86,0.0
宜蘭縣,2019-02,22,20.8,25.4,15.9,78,0.0
宜蘭縣,2019-02,23,15.1,16.0,14.2,81,T
宜蘭縣,2019-02,24,16.0,17.0,14.6,92,29.9
宜蘭縣,2019-02,25,17.9,20.4,16.1,88,T
宜蘭縣,2019-02,26,18.0,19.8,16.4,86,T
宜蘭縣,2019-02,27,20.2,23.5,16.2,86,0.0
宜蘭縣,2019-02,28,18.7,21.2,17.3,88,T
澎湖縣,2019-02,01,17.8,18.9,17.3,76,0.0
澎湖縣,2019-02,02,19.6,22.9,17.6,80,0.0
澎湖縣,2019-02,03,22.3,25.5,18.7,90,10.0
澎湖縣,2019-02,04,20.8,22.4,19.5,86,0.1
澎湖縣,2019-02,05,20.6,24.1,18.8,80,0.0
澎湖縣,2019-02,06,21.6,25.8,17.9,81,0.0
澎湖縣,2019-02,07,23.3,27.3,19.9,81,0.0
澎湖縣,2019-02,08,21.4,24.1,19.9,76,0.0
澎湖縣,2019-02,09,21.0,23.3,20.2,80,0.0
澎湖縣,2019-02,10,20.1,23.4,19.0,80,0.0
澎湖縣,2019-02,11,19.5,21.3,18.4,81,0.0
澎湖縣,2019-02,12,18.4,19.2,17.5,87,0.0
澎湖縣,2019-02,13,20.8,24.3,19.0,84,0.0
澎湖縣,2019-02,14,19.7,22.7,18.5,87,0.0
澎湖縣,2019-02,15,20.6,24.4,18.3,85,0.0
澎湖縣,2019-02,16,21.1,25.1,18.9,83,0.0
澎湖縣,2019-02,17,18.3,21.2,16.9,84,0.0
澎湖縣,2019-02,18,19.1,21.7,17.0,90,10.1
澎湖縣,2019-02,19,23.0,28.1,17.6,86,T
澎湖縣,2019-02,20,22.7,26.0,21.1,89,0.0
澎湖縣,2019-02,21,21.5,25.1,19.3,87,0.0
澎湖縣,2019-02,22,20.1,23.1,18.9,84,0.0
澎湖縣,2019-02,23,18.3,20.4,17.4,80,T
澎湖縣,2019-02,24,17.4,18.7,16.5,90,8.3
澎湖縣,2019-02,25,18.2,20.8,16.6,86,T
澎湖縣,2019-02,26,18.6,21.5,17.4,85,0.0
澎湖縣,2019-02,27,20.9,24.6,18.0,81,0.0
澎湖縣,2019-02,28,20.9,23.3,19.5,84,0.0
臺南市,2019-02,01,18.7,22.3,15.7,73,0.0
臺南市,2019-02,02,20.3,26.3,16.3,75,0.0
臺南市,2019-02,03,23.3,29.8,18.9,77,T
臺南市,2019-02,04,22.8,26.8,19.4,80,0.0
臺南市,2019-02,05,21.1,26.4,18.7,78,0.0
臺南市,2019-02,06,22.3,27.1,18.4,78,0.0
臺南市,2019-02,07,24.2,31.0,19.8,72,0.0
臺南市,2019-02,08,21.5,27.2,18.7,77,0.0
臺南市,2019-02,09,21.9,28.3,18.3,71,0.0
臺南市,2019-02,10,21.1,27.4,16.9,75,0.0
臺南市,2019-02,11,20.6,25.8,17.8,74,0.0
臺南市,2019-02,12,21.2,26.9,17.0,77,0.0
臺南市,2019-02,13,23.3,29.2,19.7,75,0.0
臺南市,2019-02,14,22.8,28.8,19.8,75,0.0
臺南市,2019-02,15,23.0,28.1,18.8,75,0.0
臺南市,2019-02,16,22.7,28.6,19.6,77,0.0
臺南市,2019-02,17,20.8,25.7,18.2,77,0.0
臺南市,2019-02,18,23.4,28.1,18.4,74,0.0
臺南市,2019-02,19,25.7,30.8,21.6,74,0.0
臺南市,2019-02,20,25.3,29.4,22.9,77,0.0
臺南市,2019-02,21,23.5,27.8,19.8,80,0.0
臺南市,2019-02,22,21.4,26.9,18.2,80,0.0
臺南市,2019-02,23,19.9,24.5,16.7,73,0.0
臺南市,2019-02,24,18.7,20.5,17.0,80,1.0
臺南市,2019-02,25,20.3,26.0,17.1,78,0.5
臺南市,2019-02,26,21.4,26.5,17.6,75,0.0
臺南市,2019-02,27,22.3,27.9,18.2,75,0.0
臺南市,2019-02,28,23.4,28.7,20.3,73,0.0
高雄市,2019-02,01,20.4,24.6,16.3,63,0.0
高雄市,2019-02,02,21.4,28.0,17.2,67,0.0
高雄市,2019-02,03,23.4,30.3,17.5,73,0.0
高雄市,2019-02,04,23.1,29.0,19.7,77,0.0
高雄市,2019-02,05,21.1,26.3,17.3,76,2.5
高雄市,2019-02,06,22.3,29.5,17.7,73,0.0
高雄市,2019-02,07,23.9,31.8,18.0,64,0.0
高雄市,2019-02,08,22.0,28.5,18.1,69,0.0
高雄市,2019-02,09,22.0,29.5,16.8,66,0.0
高雄市,2019-02,10,21.9,29.1,17.0,67,0.0
高雄市,2019-02,11,21.9,29.0,18.0,66,0.0
高雄市,2019-02,12,21.7,28.5,16.5,69,0.0
高雄市,2019-02,13,24.2,31.0,19.0,69,0.0
高雄市,2019-02,14,23.6,29.7,19.6,69,0.0
高雄市,2019-02,15,22.9,29.7,18.5,73,0.0
高雄市,2019-02,16,23.2,29.7,19.5,69,0.0
高雄市,2019-02,17,21.9,28.5,18.0,69,0.0
高雄市,2019-02,18,23.9,30.5,18.5,67,0.0
高雄市,2019-02,19,26.1,32.7,21.2,69,0.0
高雄市,2019-02,20,25.5,30.7,21.2,71,0.0
高雄市,2019-02,21,24.7,30.1,20.5,69,0.0
高雄市,2019-02,22,22.4,29.0,18.5,74,0.0
高雄市,2019-02,23,21.0,26.3,17.1,67,0.0
高雄市,2019-02,24,20.2,25.3,17.7,70,0.0
高雄市,2019-02,25,20.7,27.0,16.8,76,3.0
高雄市,2019-02,26,22.0,27.5,17.3,71,0.0
高雄市,2019-02,27,23.0,29.1,18.5,69,0.0
高雄市,2019-02,28,24.5,30.5,20.2,65,0.0
嘉義市,2019-02,01,17.7,21.6,15.0,69,0.0
嘉義市,2019-02,02,19.2,26.9,14.5,74,0.0
嘉義市,2019-02,03,22.9,32.8,15.4,74,0.0
嘉義市,2019-02,04,21.7,27.2,18.7,79,0.0
嘉義市,2019-02,05,20.6,26.8,17.8,76,0.0
